Subject ID,Slice Index,BLUR_Z,MLC_Z,MSLC_Z,BLUR_minmax,MLC_minmax,MSLC_minmax
6000575,11,0.2554565,1.2456834,0.3783576,0.25545654,1.2456834,0.3783576
6000575,12,0.23958105,1.093976,0.20747748,0.23958114,1.093976,0.20747747
6000575,13,0.21137132,0.9087672,0.09655433,0.21137127,0.9087672,0.096554324
6000575,14,0.14714734,0.4655738,0.014136275,0.14714731,0.4655738,0.014136276
6000575,15,0.1276884,0.08917288,0.01283999,0.12768856,0.089172885,0.012839992
6000916,0,0.33179945,1.634541,0.6205498,0.3317994,1.634541,0.6205498
6000916,1,0.34316108,1.6092389,0.55057234,0.343161,1.6092389,0.55057234
6000916,2,0.35558176,1.61771,0.5818604,0.35558167,1.61771,0.5818604
6000916,3,0.35710657,1.5912945,0.6140855,0.35710654,1.5912945,0.61408556
6000916,4,0.34537622,1.5937076,0.6173036,0.3453762,1.5937076,0.6173036
